,address,rent,sold,sold year,sqft,var,zipcode
16191,188 E 64th St APT 1201,4000,1200000,2016,741,0,10065
16192,188 E 64th St APT 1401,4000,,,,2,10065
16193,188 E 64th St APT 1501,5769,,,,2,10065
16194,188 E 64th St APT 1601,4200,,,,2,10065
16195,188 E 64th St APT 1701,3850,,,,2,10065
16196,188 E 64th St APT 1801,3995,,,,2,10065
16197,188 E 64th St APT 1901,3999,525000,2001,782,0,10065
16198,188 E 64th St APT 2001,4000,432000,1996,782,0,10065
16199,188 E 64th St APT 2101,3900,340000,1998,800,0,10065
16200,188 E 64th St APT 2201,3899,975000,2010,750,0,10065
16201,188 E 64th St APT 2301,4000,,,,2,10065
16202,188 E 64th St APT 2401,4000,648500,2007,782,0,10065
16203,188 E 64th St APT 2601,3595,350000,1996,700,0,10065
16204,188 E 64th St APT 2801,7600,,,,2,10065
16205,188 E 64th St APT 2901,7600,890000,1999,1244,0,10065
16206,188 E 64th St APT 3201,7700,,,,2,10065
16207,132 E 65th St # A,13700,4925000,2014,1853,0,10065
16208,132 E 65th St # A,10000,2561906,2013,1542,0,10065
16209,132 E 65th St # A,28000,9999999,2016,3695,0,10065
16210,132 E 65th St # A,9000,2796104,2013,1400,0,10065
16211,132 E 65th St # A,13700,3783806,2013,1853,0,10065
16212,132 E 65th St # A,15500,5820688,2013,2184,0,10065
16213,132 E 65th St # A,49000,11913525,2014,4346,0,10065
16214,132 E 65th St # A,13700,5149618,2013,1853,0,10065
16215,132 E 65th St # A,8995,3905996,2013,1400,0,10065
16216,132 E 65th St # A,13700,4789031,2013,1853,0,10065
16217,132 E 65th St # A,13700,3793989,2013,1853,0,10065
16218,132 E 65th St # A,9000,2735009,2013,1400,0,10065
16219,132 E 65th St # A,9000,3155000,2018,1400,0,10065
16220,132 E 65th St # A,9000,3437601,2013,1400,0,10065
16221,132 E 65th St # A,13700,4048551,2013,1853,0,10065
16222,132 E 65th St # A,23900,9771116,2013,2832,0,10065
16223,132 E 65th St # A,2800,,,,2,10065
16224,132 E 65th St # A,8995,2735009,2013,1400,0,10065
16225,132 E 65th St # A,13700,3732894,2013,1853,0,10065
16226,132 E 65th St # A,13700,3824536,2013,1853,0,10065
16227,132 E 65th St # A,4000,1925000,2016,764,0,10065
16228,132 E 65th St # A,8995,2755374,2013,1400,0,10065
16229,181 E 65th St,10500,4550000,2014,2000,0,10065
16230,181 E 65th St,10500,4550000,2014,2000,0,10065
16231,715 Park Ave,3450,,,,2,10021
16232,188 E 70th St # 9AB,13750,,,,2,10021
16233,188 E 70th St APT 3C,8300,610000,1998,1374,0,10021
16234,188 E 70th St APT 3D,10000,1605000,2007,1570,0,10021
16235,188 E 70th St APT 4A,10000,,,,2,10021
16236,188 E 70th St APT 5A,8500,,,,2,10021
16237,188 E 70th St APT 5C,8200,1695000,2007,1340,0,10021
16238,188 E 70th St APT 5D,4300,995000,2012,832,0,10021
16239,188 E 70th St APT 6A,8314,,,,2,10021
16240,188 E 70th St APT 6C,8200,4365000,2015,1340,0,10021
16241,188 E 70th St APT 6D,4500,485000,2000,850,0,10021
16242,188 E 70th St APT 6E,3646,330000,1998,730,0,10021
16243,188 E 70th St APT 7A,8500,,,,2,10021
16244,188 E 70th St APT 7D,4400,1399000,2017,832,0,10021
16245,188 E 70th St APT 7E,3700,,,,2,10021
16246,188 E 70th St APT 8A,8500,1232500,2003,1396,0,10021
16247,188 E 70th St APT 8B,3800,587000,2003,720,0,10021
16248,188 E 70th St APT 8D,4400,,,,2,10021
16249,188 E 70th St APT 8E,3900,1070000,2014,730,0,10021
16250,188 E 70th St APT 3A,8500,2100000,2014,1396,0,10021
16251,188 E 70th St APT 9D,4400,,,,2,10021
16252,188 E 70th St APT 9E,3850,,,,2,10021
16253,188 E 70th St APT 10A,7800,,,,2,10021
16254,188 E 70th St APT 10B,3450,3700000,2014,547,0,10021
16255,188 E 70th St APT 10C,7700,3700000,2014,1210,0,10021
16256,188 E 70th St APT 10D,7150,1860000,2012,1167,0,10021
16257,188 E 70th St # 9AB,13750,,,,2,10021
16258,188 E 70th St APT 3C,8300,610000,1998,1374,0,10021
16259,188 E 70th St APT 3D,10000,1605000,2007,1570,0,10021
16260,188 E 70th St APT 4A,10000,,,,2,10021
16261,188 E 70th St APT 5A,8500,,,,2,10021
16262,188 E 70th St APT 5C,8200,1695000,2007,1340,0,10021
16263,188 E 70th St APT 5D,4300,995000,2012,832,0,10021
16264,188 E 70th St APT 6A,8314,,,,2,10021
16265,188 E 70th St APT 6C,8200,4365000,2015,1340,0,10021
16266,188 E 70th St APT 6D,4500,485000,2000,850,0,10021
16267,188 E 70th St APT 6E,3646,330000,1998,730,0,10021
16268,188 E 70th St APT 7A,8500,,,,2,10021
16269,188 E 70th St APT 7D,4400,1399000,2017,832,0,10021
16270,188 E 70th St APT 7E,3700,,,,2,10021
16271,188 E 70th St APT 8A,8500,1232500,2003,1396,0,10021
16272,188 E 70th St APT 8B,3800,587000,2003,720,0,10021
16273,188 E 70th St APT 8D,4400,,,,2,10021
16274,188 E 70th St APT 8E,3900,1070000,2014,730,0,10021
16275,188 E 70th St APT 3A,8500,2100000,2014,1396,0,10021
16276,188 E 70th St APT 9D,4400,,,,2,10021
16277,188 E 70th St APT 9E,3850,,,,2,10021
16278,188 E 70th St APT 10A,7800,,,,2,10021
16279,188 E 70th St APT 10B,3450,3700000,2014,547,0,10021
16280,188 E 70th St APT 10C,7700,3700000,2014,1210,0,10021
16281,188 E 70th St APT 10D,7150,1860000,2012,1167,0,10021
16282,110 E 71st St,14250,,,,2,10021
16283,157-163 E 72nd St # 1A,2800,515000,2006,600,0,10021
16284,157-163 E 72nd St # 1B,2600,205000,2000,650,0,10021
16285,157-163 E 72nd St # 1C,2900,1000,1995,650,0,10021
16286,157-163 E 72nd St # 1D,4495,999000,2007,930,0,10021
16287,157-163 E 72nd St # 1E,2995,750000,2018,650,0,10021
16288,157-163 E 72nd St # 1F,3100,610000,2012,675,0,10021
16289,157-163 E 72nd St # 1G,2800,122500,1998,560,0,10021
16290,157-163 E 72nd St # 1H,3200,967518,2017,685,0,10021
16291,157-163 E 72nd St # 1I,3000,600000,2014,630,0,10021
16292,157-163 E 72nd St # 1J,2750,415000,2006,545,0,10021
16293,157-163 E 72nd St # 1K,2500,275000,2008,350,0,10021
16294,157-163 E 72nd St # 2A,2750,,,,2,10021
16295,157-163 E 72nd St # 2B,2600,,,,2,10021
16296,157-163 E 72nd St # 2C,2600,590000,2016,385,0,10021
16297,157-163 E 72nd St # 2D,4246,1350000,2017,950,0,10021
16298,157-163 E 72nd St # 2E,2750,555000,2008,545,0,10021
16299,157-163 E 72nd St # 2F,3100,,,,2,10021
16300,157-163 E 72nd St # 2G,2800,440000,2004,560,0,10021
16301,157-163 E 72nd St # 2H,3500,,,,2,10021
16302,157-163 E 72nd St # 2I,3100,460000,2006,630,0,10021
16303,157-163 E 72nd St # 2J,2750,137000,1996,545,0,10021
16304,157-163 E 72nd St # 2K,2500,80000,1998,225,0,10021
16305,157-163 E 72nd St # 3A,2750,323500,2003,540,0,10021
16306,157-163 E 72nd St # 3B,2600,40000,1998,360,0,10021
16307,157-163 E 72nd St # 3C,2600,152100,2006,385,0,10021
16308,157-163 E 72nd St # 1A,2800,515000,2006,600,0,10021
16309,157-163 E 72nd St # 1B,2600,205000,2000,650,0,10021
16310,157-163 E 72nd St # 1C,2900,1000,1995,650,0,10021
16311,157-163 E 72nd St # 1D,4495,999000,2007,930,0,10021
16312,157-163 E 72nd St # 1E,2995,750000,2018,650,0,10021
16313,157-163 E 72nd St # 1F,3100,610000,2012,675,0,10021
16314,157-163 E 72nd St # 1G,2800,122500,1998,560,0,10021
16315,157-163 E 72nd St # 1H,3200,967518,2017,685,0,10021
16316,157-163 E 72nd St # 1I,3000,600000,2014,630,0,10021
16317,157-163 E 72nd St # 1J,2750,415000,2006,545,0,10021
16318,157-163 E 72nd St # 1K,2500,275000,2008,350,0,10021
16319,157-163 E 72nd St # 2A,2750,,,,2,10021
16320,157-163 E 72nd St # 2B,2600,,,,2,10021
16321,157-163 E 72nd St # 2C,2600,590000,2016,385,0,10021
16322,157-163 E 72nd St # 2D,4246,1350000,2017,950,0,10021
16323,157-163 E 72nd St # 2E,2750,555000,2008,545,0,10021
16324,157-163 E 72nd St # 2F,3100,,,,2,10021
16325,157-163 E 72nd St # 2G,2800,440000,2004,560,0,10021
16326,157-163 E 72nd St # 2H,3500,,,,2,10021
16327,157-163 E 72nd St # 2I,3100,460000,2006,630,0,10021
16328,157-163 E 72nd St # 2J,2750,137000,1996,545,0,10021
16329,157-163 E 72nd St # 2K,2500,80000,1998,225,0,10021
16330,157-163 E 72nd St # 3A,2750,323500,2003,540,0,10021
16331,157-163 E 72nd St # 3B,2600,40000,1998,360,0,10021
16332,157-163 E 72nd St # 3C,2600,152100,2006,385,0,10021
16333,157 East 74th Street #6 FL,21436,6000000,2017,3400,0,10021
16334,188 E 76th St APT 3A,5495,360000,1997,1071,0,10021
16335,188 E 76th St APT 3B,5600,1200000,2006,1208,0,10021
16336,188 E 76th St APT 3D,5995,780000,2001,1246,0,10021
16337,188 E 76th St APT 26A,13700,,,,2,10021
16338,188 E 76th St APT 4C,4800,340000,1997,1006,0,10021
16339,188 E 76th St APT 4D,5750,1445000,2017,1183,0,10021
16340,188 E 76th St APT 26A,13700,,,,2,10021
16341,188 E 76th St APT 5A,5495,387000,1997,1076,0,10021
16342,188 E 76th St APT 5B,5555,402500,1997,1088,0,10021
16343,188 E 76th St APT 5C,3995,305500,1997,858,0,10021
16344,188 E 76th St APT 5E,3660,857500,2014,697,0,10021
16345,188 E 76th St APT 6B,5500,1367100,2007,1072,0,10021
16346,188 E 76th St APT 6C,4350,665000,2001,858,0,10021
16347,188 E 76th St APT 6E,3650,950000,2018,700,0,10021
16348,188 E 76th St APT 7A,5495,406000,1997,1060,0,10021
16349,188 E 76th St APT 26A,13700,5024082,1997,2274,0,10021
16350,188 E 76th St APT 3C,4800,735000,2004,1006,0,10021
16351,188 E 76th St APT 8A,13700,2550000,2009,2006,0,10021
16352,188 E 76th St APT 8C,7800,1885000,2006,1438,0,10021
16353,188 E 76th St APT 11B,7900,606000,1997,1407,0,10021
16354,188 E 76th St APT 4B,5700,1550000,2018,1208,0,10021
16355,188 E 76th St APT 12A,13700,3800000,2016,2006,0,10021
16356,188 E 76th St APT 12B,7995,774000,1997,1407,0,10021
16357,188 E 76th St APT 12C,7800,591000,1997,1438,0,10021
16358,188 E 76th St APT 14A,23000,4050000,2008,3900,0,10021
16359,188 E 76th St APT 3A,5495,360000,1997,1071,0,10021
16360,188 E 76th St APT 3B,5600,1200000,2006,1208,0,10021
16361,188 E 76th St APT 3D,5995,780000,2001,1246,0,10021
16362,188 E 76th St APT 26A,13700,,,,2,10021
16363,188 E 76th St APT 4C,4800,340000,1997,1006,0,10021
16364,188 E 76th St APT 4D,5750,1445000,2017,1183,0,10021
16365,188 E 76th St APT 26A,13700,,,,2,10021
16366,188 E 76th St APT 5A,5495,387000,1997,1076,0,10021
16367,188 E 76th St APT 5B,5555,402500,1997,1088,0,10021
16368,188 E 76th St APT 5C,3995,305500,1997,858,0,10021
16369,188 E 76th St APT 5E,3660,857500,2014,697,0,10021
16370,188 E 76th St APT 6B,5500,1367100,2007,1072,0,10021
16371,188 E 76th St APT 6C,4350,665000,2001,858,0,10021
16372,188 E 76th St APT 6E,3650,950000,2018,700,0,10021
16373,188 E 76th St APT 7A,5495,406000,1997,1060,0,10021
16374,188 E 76th St APT 26A,13700,5024082,1997,2274,0,10021
16375,188 E 76th St APT 3C,4800,735000,2004,1006,0,10021
16376,188 E 76th St APT 8A,13700,2550000,2009,2006,0,10021
16377,188 E 76th St APT 8C,7800,1885000,2006,1438,0,10021
16378,188 E 76th St APT 11B,7900,606000,1997,1407,0,10021
16379,188 E 76th St APT 4B,5700,1550000,2018,1208,0,10021
16380,188 E 76th St APT 12A,13700,3800000,2016,2006,0,10021
16381,188 E 76th St APT 12B,7995,774000,1997,1407,0,10021
16382,188 E 76th St APT 12C,7800,591000,1997,1438,0,10021
16383,188 E 76th St APT 14A,23000,4050000,2008,3900,0,10021
16384,823 Park Ave,2800,60000000,2004,55758,0,10021
16385,823 Park Ave,45000,30547500,2008,7234,0,10021
16386,145 E 76th St # 16,19500,5600000,2009,1961,0,10021
16387,145 E 76th St # 2A,18500,,,,2,10021
16388,145 E 76th St # 2B,16250,5550000,2014,2563,0,10021
16389,145 E 76th St # 3A,19000,1772000,1999,2461,0,10021
16390,145 E 76th St # 3B,16250,3225000,2006,2393,0,10021
16391,145 E 76th St # 4A,19000,1823000,1999,2460,0,10021
16392,145 E 76th St # 4B,16250,1807500,1999,2376,0,10021
16393,145 E 76th St # 5B,16250,4200000,2009,2393,0,10021
16394,145 E 76th St # 6,49000,4888000,2000,4994,0,10021
16395,145 E 76th St # 7A8A,23900,3615000,2000,3779,0,10021
16396,145 E 76th St # 8B,20000,10853500,2003,2694,0,10021
16397,145 E 76th St # 10,23900,7500000,2013,3255,0,10021
16398,145 E 76th St # 11,23900,3825000,2018,3256,0,10021
16399,145 E 76th St # 12,23500,4900000,2006,3196,0,10021
16400,145 E 76th St # 14,23900,6350000,2013,3256,0,10021
16401,145 E 76th St # 15,23900,4068000,2000,3256,0,10021
16402,145 E 76th St # 7B,23900,1843608,2010,3239,0,10021
16403,145 E 76th St # 9B,16250,6122500,2016,2393,0,10021
16404,145 E 76th St # 9A,16500,5550000,2018,2435,0,10021
16405,145 E 76th St # 5A,15500,4300000,2012,2461,0,10021
16406,188 E 78th St,13700,3500000,2006,2156,0,10075
16407,188 E 78th St,16500,4250000,2006,2601,0,10075
16408,188 E 78th St,13700,3500000,2006,2156,0,10075
16409,188 E 78th St,16500,4250000,2006,2601,0,10075
16410,177 E 77th St,4765,,,,2,10075
16411,177 E 77th St,4195,,,,2,10075
16412,177 E 77th St,4765,,,,2,10075
16413,177 E 77th St,4195,,,,2,10075
16414,177 E 77th St,4765,,,,2,10075
16415,177 E 77th St,4195,,,,2,10075
16416,124 E 79th St,13750,4125000,2012,2222,0,10075
16417,124 E 79th St,13750,9537500,2003,2222,0,10075
16418,124 E 79th St,13750,4125000,2012,2222,0,10075
16419,124 E 79th St,13750,9537500,2003,2222,0,10075
16420,224 E 60th St APT 5A,3400,,,,2,10022
16421,220 E 60th St # 10B224,3200,,,,2,10022
16422,220 E 60th St APT 9B,3369,,,,2,10022
16423,220 E 60th St APT 8H,3485,735000,2013,685,0,10022
16424,220 E 60th St APT 9J,3250,,,,2,10022
16425,220 E 60th St APT 8F,2850,435000,2007,463,0,10022
16426,220 E 60th St APT 8E,3150,550000,2011,648,0,10022
16427,220 E 60th St APT 8B,3200,355000,2000,1100,0,10022
16428,220 E 60th St APT 2M224,2695,424000,2012,443,0,10022
16429,220 E 60th St APT 10C,3395,,,,2,10022
16430,220 E 60th St APT 14D,2695,,,,2,10022
16431,220 E 60th St APT 8A224,2695,205000,2000,444,0,10022
16432,220 E 60th St APT 2D,3200,,,,2,10022
16433,220 E 60th St APT 8D,3204,370000,2004,686,0,10022
16434,220 E 60th St APT 8M,2695,61000,1994,443,0,10022
16435,220 E 60th St APT 10K,3125,830000,2015,700,0,10022
16436,220 E 60th St APT 11F,2725,420000,2011,475,0,10022
16437,220 E 60th St APT 11J,5291,,,,2,10022
16438,220 E 60th St APT 12C,3000,700000,2016,603,0,10022
16439,220 E 60th St APT 14C,3000,,,,2,10022
16440,220 E 60th St APT 12B,3300,370000,2000,697,0,10022
16441,220 E 60th St APT 10F,2800,110000,1996,463,0,10022
16442,220 E 60th St APT 10D,3250,450000,2006,686,0,10022
16443,220 E 60th St APT 9M,2695,,,,2,10022
16444,220 E 60th St APT 9G,2750,499999,2016,450,0,10022
16445,220 E 60th St APT 8G,2800,550000,2016,463,0,10022
16446,205 E 59th St,3950,1687500,2018,1314,0,10022
16447,205 E 59th St,3950,1687500,2018,1314,0,10022
16448,200 E 61st St,7500,,,,2,10065
16449,200 E 61st St,7500,,,,2,10065
16450,200 E 62nd St,15500,22000000,2015,2557,0,10065
16451,200 E 62nd St,2800,14000000,2015,12792,0,10065
16452,200 E 62nd St,3000,15036000,2015,7807,0,10065
16453,200 E 62nd St,2995,,,,2,10065
16454,200 E 62nd St,23900,7295000,2018,2798,0,10065
16455,200 E 62nd St,15500,22000000,2015,2557,0,10065
16456,200 E 62nd St,2800,14000000,2015,12792,0,10065
16457,200 E 62nd St,3000,15036000,2015,7807,0,10065
16458,200 E 62nd St,2995,,,,2,10065
16459,200 E 62nd St,23900,7295000,2018,2798,0,10065
16460,250 E 65th St APT 4G,4250,870000,2006,1050,0,10065
16461,250 E 65th St APT 10B,6150,975000,2013,1200,0,10065
16462,250 E 65th St APT 11H,3999,1150000,2015,1000,0,10065
16463,250 E 65th St APT 14E,4985,600000,2008,406,0,10065
16464,250 E 65th St APT 6A,7750,,,,2,10065
16465,250 E 65th St APT 9G,4250,,,,2,10065
16466,250 E 65th St APT 10H,3999,,,,2,10065
16467,250 E 65th St APT 11C,7595,,,,2,10065
16468,250 E 65th St APT 13A,7800,,,,2,10065
16469,250 E 65th St APT 14A,7800,,,,2,10065
16470,250 E 65th St APT 7C,8500,575000,1999,1432,0,10065
16471,250 E 65th St APT 7E,9950,835000,2000,1650,0,10065
16472,250 E 65th St APT 7F,7800,585500,1999,1330,0,10065
16473,250 E 65th St APT 7G,5055,1140000,2018,1021,0,10065
16474,250 E 65th St APT 8A,7800,,,,2,10065
16475,250 E 65th St APT 8G,5170,799000,2010,1021,0,10065
16476,250 E 65th St APT 9F,7950,,,,2,10065
16477,250 E 65th St APT 9H,4250,,,,2,10065
16478,250 E 65th St APT 4F,7700,1450000,2014,1450,0,10065
16479,250 E 65th St APT 10G,5195,,,,2,10065
16480,250 E 65th St APT 11B,8000,,,,2,10065
16481,250 E 65th St APT 4E,9750,,,,2,10065
16482,250 E 65th St APT 12C,7800,1350000,2006,1432,0,10065
16483,250 E 65th St APT 12D,5800,,,,2,10065
16484,250 E 65th St APT 12G,5200,900000,2007,1021,0,10065
16485,210 E 65th St,6435,,,,2,10065
16486,200 E 65th St,3695,,,,2,10065
16487,220 E 65th St,5400,2190000,2016,650,0,10065
16488,220 E 65th St,7000,1600000,2014,1296,0,10065
16489,220 E 65th St,8095,,,,2,10065
16490,220 E 65th St,4400,350000,1996,843,0,10065
16491,220 E 65th St,8000,,,,2,10065
16492,220 E 65th St,7700,4340000,2003,1245,0,10065
16493,220 E 65th St,11900,4200000,2015,1778,0,10065
16494,220 E 65th St,6900,2530000,2012,1035,0,10065
16495,220 E 65th St,8314,499000,2006,1315,0,10065
16496,220 E 65th St,5400,2190000,2016,650,0,10065
16497,220 E 65th St,7000,1600000,2014,1296,0,10065
16498,220 E 65th St,8095,,,,2,10065
16499,220 E 65th St,4400,350000,1996,843,0,10065
16500,220 E 65th St,8000,,,,2,10065
16501,220 E 65th St,7700,4340000,2003,1245,0,10065
16502,220 E 65th St,11900,4200000,2015,1778,0,10065
16503,220 E 65th St,6900,2530000,2012,1035,0,10065
16504,220 E 65th St,8314,499000,2006,1315,0,10065
16505,220 E 65th St,5400,2190000,2016,650,0,10065
16506,220 E 65th St,7000,1600000,2014,1296,0,10065
16507,220 E 65th St,8095,,,,2,10065
16508,220 E 65th St,4400,350000,1996,843,0,10065
16509,220 E 65th St,8000,,,,2,10065
16510,220 E 65th St,7700,4340000,2003,1245,0,10065
16511,220 E 65th St,11900,4200000,2015,1778,0,10065
16512,220 E 65th St,6900,2530000,2012,1035,0,10065
16513,220 E 65th St,8314,499000,2006,1315,0,10065
16514,200 E 66th St APT D1001,23000,6308058,2013,3184,0,10065
16515,200 E 66th St APT D406,15500,,,,2,10065
16516,200 E 66th St APT B404,7200,,,,2,10065
16517,200 E 66th St APT D2005,15500,5580010,2015,2278,0,10065
16518,200 E 66th St APT D1401,23900,6593169,2014,3184,0,10065
16519,200 E 66th St APT C1904,19000,5661470,2015,2417,0,10065
16520,200 E 66th St APT C0401,8200,2647450,2014,1347,0,10065
16521,200 E 66th St APT A1903,9650,2593000,2011,1522,0,10065
16522,200 E 66th St APT D0904,9500,2036500,2008,1496,0,10065
16523,200 E 66th St APT A0701,10500,2698362,2012,1710,0,10065
16524,200 E 66th St APT E406,2705,,,,2,10065
16525,200 E 66th St APT B1205,8950,1781937,2011,1449,0,10065
16526,200 E 66th St APT A1506,15500,988788,2008,2240,0,10065
16527,200 E 66th St APT D1201,8950,2571081,2013,1470,0,10065
16528,200 E 66th St APT A1002,5495,1675000,2014,984,0,10065
16529,200 E 66th St APT E0501,6700,1350000,2008,1134,0,10065
16530,200 E 66th St APT D0805,6500,1308451,2010,1114,0,10065
16531,200 E 66th St APT B0804,20000,5386542,2012,2962,0,10065
16532,200 E 66th St APT B0401,6700,1327500,2009,1134,0,10065
16533,200 E 66th St APT A0804,2700,722800,2009,556,0,10065
16534,200 E 66th St APT C1403,9650,2240150,2010,1523,0,10065
16535,200 E 66th St APT A0704,9500,2545625,2013,1475,0,10065
16536,200 E 66th St APT D1502,8750,2352157,2013,1448,0,10065
16537,200 E 66th St APT A1906,15500,4785775,2014,2226,0,10065
16538,200 E 66th St APT C0306,9500,3200000,2015,1518,0,10065
16539,200 E 66th St APT D406,15500,,,,2,10065
16540,200 E 66th St APT B404,7200,,,,2,10065
16541,200 E 66th St APT D2005,15500,5580010,2015,2278,0,10065
16542,200 E 66th St APT D1401,23900,6593169,2014,3184,0,10065
16543,200 E 66th St APT C1904,19000,5661470,2015,2417,0,10065
16544,200 E 66th St APT C0401,8200,2647450,2014,1347,0,10065
16545,200 E 66th St APT A1903,9650,2593000,2011,1522,0,10065
16546,200 E 66th St APT D0904,9500,2036500,2008,1496,0,10065
16547,200 E 66th St APT A0701,10500,2698362,2012,1710,0,10065
16548,200 E 66th St APT E406,2705,,,,2,10065
16549,200 E 66th St APT A1506,15500,988788,2008,2240,0,10065
16550,200 E 66th St APT B1703,8600,3075000,2014,1496,0,10065
16551,200 E 66th St APT B1205,8950,1781937,2011,1449,0,10065
16552,200 E 66th St APT A1002,5495,1675000,2014,984,0,10065
16553,200 E 66th St APT E0501,6700,1350000,2008,1134,0,10065
16554,200 E 66th St APT D0805,6500,1308451,2010,1114,0,10065
16555,200 E 66th St APT B0804,20000,5386542,2012,2962,0,10065
16556,200 E 66th St APT B0401,6700,1327500,2009,1134,0,10065
16557,200 E 66th St APT A0804,2700,722800,2009,556,0,10065
16558,200 E 66th St APT C1403,9650,2240150,2010,1523,0,10065
16559,200 E 66th St APT A0704,9500,2545625,2013,1475,0,10065
16560,200 E 66th St APT D1502,8750,2352157,2013,1448,0,10065
16561,200 E 66th St APT A1906,15500,4785775,2014,2226,0,10065
16562,200 E 66th St APT C0306,9500,3200000,2015,1518,0,10065
16563,200 E 66th St APT B0702,5995,1362418,2008,1110,0,10065
16564,200 E 66th St APT D406,15500,,,,2,10065
16565,200 E 66th St APT B404,7200,,,,2,10065
16566,200 E 66th St APT D2005,15500,5580010,2015,2278,0,10065
16567,200 E 66th St APT D1401,23900,6593169,2014,3184,0,10065
16568,200 E 66th St APT C1904,19000,5661470,2015,2417,0,10065
16569,200 E 66th St APT C0401,8200,2647450,2014,1347,0,10065
16570,200 E 66th St APT A1903,9650,2593000,2011,1522,0,10065
16571,200 E 66th St APT D0904,9500,2036500,2008,1496,0,10065
16572,200 E 66th St APT A0701,10500,2698362,2012,1710,0,10065
16573,200 E 66th St APT D1001,23000,6308058,2013,3184,0,10065
16574,200 E 66th St APT A1002,5495,1675000,2014,984,0,10065
16575,200 E 66th St APT E406,2705,,,,2,10065
16576,200 E 66th St APT A1506,15500,988788,2008,2240,0,10065
16577,200 E 66th St APT E0501,6700,1350000,2008,1134,0,10065
16578,200 E 66th St APT D0805,6500,1308451,2010,1114,0,10065
16579,200 E 66th St APT B0804,20000,5386542,2012,2962,0,10065
16580,200 E 66th St APT B0401,6700,1327500,2009,1134,0,10065
16581,200 E 66th St APT A0804,2700,722800,2009,556,0,10065
16582,200 E 66th St APT C1403,9650,2240150,2010,1523,0,10065
16583,200 E 66th St APT A0704,9500,2545625,2013,1475,0,10065
16584,200 E 66th St APT D1502,8750,2352157,2013,1448,0,10065
16585,200 E 66th St APT A1906,15500,4785775,2014,2226,0,10065
16586,200 E 66th St APT C0306,9500,3200000,2015,1518,0,10065
16587,200 E 66th St APT B0702,5995,1362418,2008,1110,0,10065
16588,200 E 66th St APT C1003,9650,1571443,2011,1515,0,10065
16589,200 E 69th St,29995,2572500,1993,3205,0,10021
16590,200 E 69th St,19500,5075000,2007,2517,0,10021
16591,200 E 69th St,29995,2572500,1993,3205,0,10021
16592,200 E 69th St,19500,5075000,2007,2517,0,10021
16593,200 E 69th St,29995,2572500,1993,3205,0,10021
16594,200 E 69th St,19500,5075000,2007,2517,0,10021
16595,205 E 68th St,13750,1965000,2000,2106,0,10065
16596,205 E 68th St,10000,2820000,2017,1554,0,10065
16597,255 E 74th St,16250,4989425,2010,2475,0,10021
16598,255 E 74th St,13700,12982687,2009,1550,0,10021
16599,255 E 74th St,23900,3000000,2013,3240,0,10021
16600,255 E 74th St,10080,,,,2,10021
16601,255 E 74th St,16250,,,,2,10021
16602,200 E 79th St # 19,49000,13746375,2014,5100,0,10075
16603,200 E 79th St # 20,49000,14764625,2014,4898,0,10075
16604,200 E 79th St # 10A,39644,,,,2,10075
16605,200 E 79th St APT 7A,15495,4900000,2018,1920,0,10075
16606,200 E 79th St APT 4C,16250,4500000,2018,2215,0,10075
16607,200 E 79th St APT 3A,13929,2907103,2014,1920,0,10075
16608,200 E 79th St APT 6A,15495,3426411,2013,1920,0,10075
16609,200 E 79th St APT 15B,23000,5009790,2014,2650,0,10075
16610,200 E 79th St APT 4B,21500,4271558,2014,2620,0,10075
16611,200 E 79th St APT 8A,15495,3192213,2013,1920,0,10075
16612,200 E 79th St APT 17B,19500,5558198,2014,2419,0,10075
16613,200 E 79th St APT 4A,13929,2907103,2013,1920,0,10075
16614,200 E 79th St APT 15A,49000,7916893,2014,4162,0,10075
16615,200 E 79th St APT 9C,16250,4850000,2018,2215,0,10075
16616,200 E 79th St APT 8C,16250,4950000,2017,2215,0,10075
16617,200 E 79th St APT 7C,16250,4067908,2013,2215,0,10075
16618,200 E 79th St APT 17A,23900,7122658,2014,3213,0,10075
16619,200 E 79th St APT 6C,16250,3482415,2013,2215,0,10075
16620,200 E 79th St APT 14B,23000,5798933,2014,2664,0,10075
16621,200 E 79th St APT 11B,23000,5238896,2014,2664,0,10075
16622,200 E 79th St APT 2C,2900,618150,2014,400,0,10075
16623,200 E 79th St APT 2B,2900,576940,2014,400,0,10075
16624,200 E 79th St APT 2E,2900,618150,2014,400,0,10075
16625,200 E 79th St APT 16B,23500,7721723,2014,2871,0,10075
16626,200 E 79th St APT 18A,24000,7618698,2014,3096,0,10075
16627,300 E 62nd St APT 2303,4500,815000,2007,870,0,10065
16628,300 E 62nd St APT 2502,7950,1890000,2018,1585,0,10065
16629,300 E 62nd St APT 304,3600,,,,2,10065
16630,300 E 62nd St APT 305,2350,,,,2,10065
16631,300 E 62nd St APT 401,3200,,,,2,10065
16632,300 E 62nd St APT 402,4200,,,,2,10065
16633,300 E 62nd St APT 405,2350,340000,2010,366,0,10065
16634,300 E 62nd St APT 502,4200,,,,2,10065
16635,300 E 62nd St APT 503,2495,410000,2006,435,0,10065
16636,300 E 62nd St APT 504,3950,,,,2,10065
16637,300 E 62nd St APT 505,2335,520000,2017,366,0,10065
16638,300 E 62nd St APT 601,3200,625000,2006,608,0,10065
16639,300 E 62nd St APT 604,3950,190000,1997,820,0,10065
16640,300 E 62nd St APT 605,2300,499995,2018,450,0,10065
